case_id,series_id,offender_id,label_basis,data_kind
SYN-IN-0078-04,SYN-SERIES-0078,SYN-OFFENDER-0078,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0078-05,SYN-SERIES-0078,SYN-OFFENDER-0078,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0079-00,SYN-SERIES-0079,SYN-OFFENDER-0079,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0079-01,SYN-SERIES-0079,SYN-OFFENDER-0079,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0079-02,SYN-SERIES-0079,SYN-OFFENDER-0079,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0079-03,SYN-SERIES-0079,SYN-OFFENDER-0079,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0079-04,SYN-SERIES-0079,SYN-OFFENDER-0079,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0079-05,SYN-SERIES-0079,SYN-OFFENDER-0079,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0080-00,SYN-SERIES-0080,SYN-OFFENDER-0080,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0080-01,SYN-SERIES-0080,SYN-OFFENDER-0080,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0080-02,SYN-SERIES-0080,SYN-OFFENDER-0080,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0080-03,SYN-SERIES-0080,SYN-OFFENDER-0080,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0080-04,SYN-SERIES-0080,SYN-OFFENDER-0080,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0080-05,SYN-SERIES-0080,SYN-OFFENDER-0080,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0081-00,SYN-SERIES-0081,SYN-OFFENDER-0081,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0081-01,SYN-SERIES-0081,SYN-OFFENDER-0081,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0081-02,SYN-SERIES-0081,SYN-OFFENDER-0081,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0081-03,SYN-SERIES-0081,SYN-OFFENDER-0081,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0081-04,SYN-SERIES-0081,SYN-OFFENDER-0081,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0081-05,SYN-SERIES-0081,SYN-OFFENDER-0081,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0082-00,SYN-SERIES-0082,SYN-OFFENDER-0082,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0082-01,SYN-SERIES-0082,SYN-OFFENDER-0082,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0082-02,SYN-SERIES-0082,SYN-OFFENDER-0082,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0082-03,SYN-SERIES-0082,SYN-OFFENDER-0082,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0082-04,SYN-SERIES-0082,SYN-OFFENDER-0082,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0082-05,SYN-SERIES-0082,SYN-OFFENDER-0082,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0083-00,SYN-SERIES-0083,SYN-OFFENDER-0083,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0083-01,SYN-SERIES-0083,SYN-OFFENDER-0083,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0083-02,SYN-SERIES-0083,SYN-OFFENDER-0083,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0083-03,SYN-SERIES-0083,SYN-OFFENDER-0083,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0083-04,SYN-SERIES-0083,SYN-OFFENDER-0083,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0083-05,SYN-SERIES-0083,SYN-OFFENDER-0083,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0084-00,SYN-SERIES-0084,SYN-OFFENDER-0084,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0084-01,SYN-SERIES-0084,SYN-OFFENDER-0084,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0084-02,SYN-SERIES-0084,SYN-OFFENDER-0084,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0084-03,SYN-SERIES-0084,SYN-OFFENDER-0084,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0084-04,SYN-SERIES-0084,SYN-OFFENDER-0084,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0084-05,SYN-SERIES-0084,SYN-OFFENDER-0084,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0085-00,SYN-SERIES-0085,SYN-OFFENDER-0085,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0085-01,SYN-SERIES-0085,SYN-OFFENDER-0085,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0085-02,SYN-SERIES-0085,SYN-OFFENDER-0085,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0085-03,SYN-SERIES-0085,SYN-OFFENDER-0085,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0085-04,SYN-SERIES-0085,SYN-OFFENDER-0085,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0085-05,SYN-SERIES-0085,SYN-OFFENDER-0085,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0086-00,SYN-SERIES-0086,SYN-OFFENDER-0086,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0086-01,SYN-SERIES-0086,SYN-OFFENDER-0086,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0086-02,SYN-SERIES-0086,SYN-OFFENDER-0086,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0086-03,SYN-SERIES-0086,SYN-OFFENDER-0086,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0086-04,SYN-SERIES-0086,SYN-OFFENDER-0086,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0086-05,SYN-SERIES-0086,SYN-OFFENDER-0086,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0087-00,SYN-SERIES-0087,SYN-OFFENDER-0087,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0087-01,SYN-SERIES-0087,SYN-OFFENDER-0087,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0087-02,SYN-SERIES-0087,SYN-OFFENDER-0087,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0087-03,SYN-SERIES-0087,SYN-OFFENDER-0087,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0087-04,SYN-SERIES-0087,SYN-OFFENDER-0087,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0087-05,SYN-SERIES-0087,SYN-OFFENDER-0087,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0088-00,SYN-SERIES-0088,SYN-OFFENDER-0088,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0088-01,SYN-SERIES-0088,SYN-OFFENDER-0088,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0088-02,SYN-SERIES-0088,SYN-OFFENDER-0088,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0088-03,SYN-SERIES-0088,SYN-OFFENDER-0088,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0088-04,SYN-SERIES-0088,SYN-OFFENDER-0088,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0088-05,SYN-SERIES-0088,SYN-OFFENDER-0088,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0089-00,SYN-SERIES-0089,SYN-OFFENDER-0089,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0089-01,SYN-SERIES-0089,SYN-OFFENDER-0089,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0089-02,SYN-SERIES-0089,SYN-OFFENDER-0089,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0089-03,SYN-SERIES-0089,SYN-OFFENDER-0089,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0089-04,SYN-SERIES-0089,SYN-OFFENDER-0089,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0089-05,SYN-SERIES-0089,SYN-OFFENDER-0089,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0090-00,SYN-SERIES-0090,SYN-OFFENDER-0090,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0090-01,SYN-SERIES-0090,SYN-OFFENDER-0090,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0090-02,SYN-SERIES-0090,SYN-OFFENDER-0090,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0090-03,SYN-SERIES-0090,SYN-OFFENDER-0090,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0090-04,SYN-SERIES-0090,SYN-OFFENDER-0090,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0090-05,SYN-SERIES-0090,SYN-OFFENDER-0090,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0091-00,SYN-SERIES-0091,SYN-OFFENDER-0091,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0091-01,SYN-SERIES-0091,SYN-OFFENDER-0091,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0091-02,SYN-SERIES-0091,SYN-OFFENDER-0091,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0091-03,SYN-SERIES-0091,SYN-OFFENDER-0091,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0091-04,SYN-SERIES-0091,SYN-OFFENDER-0091,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0091-05,SYN-SERIES-0091,SYN-OFFENDER-0091,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0092-00,SYN-SERIES-0092,SYN-OFFENDER-0092,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0092-01,SYN-SERIES-0092,SYN-OFFENDER-0092,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0092-02,SYN-SERIES-0092,SYN-OFFENDER-0092,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0092-03,SYN-SERIES-0092,SYN-OFFENDER-0092,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0092-04,SYN-SERIES-0092,SYN-OFFENDER-0092,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0092-05,SYN-SERIES-0092,SYN-OFFENDER-0092,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0093-00,SYN-SERIES-0093,SYN-OFFENDER-0093,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0093-01,SYN-SERIES-0093,SYN-OFFENDER-0093,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0093-02,SYN-SERIES-0093,SYN-OFFENDER-0093,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0093-03,SYN-SERIES-0093,SYN-OFFENDER-0093,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0093-04,SYN-SERIES-0093,SYN-OFFENDER-0093,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0093-05,SYN-SERIES-0093,SYN-OFFENDER-0093,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0094-00,SYN-SERIES-0094,SYN-OFFENDER-0094,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0094-01,SYN-SERIES-0094,SYN-OFFENDER-0094,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0094-02,SYN-SERIES-0094,SYN-OFFENDER-0094,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0094-03,SYN-SERIES-0094,SYN-OFFENDER-0094,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0094-04,SYN-SERIES-0094,SYN-OFFENDER-0094,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0094-05,SYN-SERIES-0094,SYN-OFFENDER-0094,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0095-00,SYN-SERIES-0095,SYN-OFFENDER-0095,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0095-01,SYN-SERIES-0095,SYN-OFFENDER-0095,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0095-02,SYN-SERIES-0095,SYN-OFFENDER-0095,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0095-03,SYN-SERIES-0095,SYN-OFFENDER-0095,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0095-04,SYN-SERIES-0095,SYN-OFFENDER-0095,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0095-05,SYN-SERIES-0095,SYN-OFFENDER-0095,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0096-00,SYN-SERIES-0096,SYN-OFFENDER-0096,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0096-01,SYN-SERIES-0096,SYN-OFFENDER-0096,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0096-02,SYN-SERIES-0096,SYN-OFFENDER-0096,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0096-03,SYN-SERIES-0096,SYN-OFFENDER-0096,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0096-04,SYN-SERIES-0096,SYN-OFFENDER-0096,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0096-05,SYN-SERIES-0096,SYN-OFFENDER-0096,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0097-00,SYN-SERIES-0097,SYN-OFFENDER-0097,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0097-01,SYN-SERIES-0097,SYN-OFFENDER-0097,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0097-02,SYN-SERIES-0097,SYN-OFFENDER-0097,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0097-03,SYN-SERIES-0097,SYN-OFFENDER-0097,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0097-04,SYN-SERIES-0097,SYN-OFFENDER-0097,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0097-05,SYN-SERIES-0097,SYN-OFFENDER-0097,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0098-00,SYN-SERIES-0098,SYN-OFFENDER-0098,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0098-01,SYN-SERIES-0098,SYN-OFFENDER-0098,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0098-02,SYN-SERIES-0098,SYN-OFFENDER-0098,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0098-03,SYN-SERIES-0098,SYN-OFFENDER-0098,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0098-04,SYN-SERIES-0098,SYN-OFFENDER-0098,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0098-05,SYN-SERIES-0098,SYN-OFFENDER-0098,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0099-00,SYN-SERIES-0099,SYN-OFFENDER-0099,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0099-01,SYN-SERIES-0099,SYN-OFFENDER-0099,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0099-02,SYN-SERIES-0099,SYN-OFFENDER-0099,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0099-03,SYN-SERIES-0099,SYN-OFFENDER-0099,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0099-04,SYN-SERIES-0099,SYN-OFFENDER-0099,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0099-05,SYN-SERIES-0099,SYN-OFFENDER-0099,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0100-00,SYN-SERIES-0100,SYN-OFFENDER-0100,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0100-01,SYN-SERIES-0100,SYN-OFFENDER-0100,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0100-02,SYN-SERIES-0100,SYN-OFFENDER-0100,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0100-03,SYN-SERIES-0100,SYN-OFFENDER-0100,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0100-04,SYN-SERIES-0100,SYN-OFFENDER-0100,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0100-05,SYN-SERIES-0100,SYN-OFFENDER-0100,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0101-00,SYN-SERIES-0101,SYN-OFFENDER-0101,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0101-01,SYN-SERIES-0101,SYN-OFFENDER-0101,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0101-02,SYN-SERIES-0101,SYN-OFFENDER-0101,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0101-03,SYN-SERIES-0101,SYN-OFFENDER-0101,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0101-04,SYN-SERIES-0101,SYN-OFFENDER-0101,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0101-05,SYN-SERIES-0101,SYN-OFFENDER-0101,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0102-00,SYN-SERIES-0102,SYN-OFFENDER-0102,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0102-01,SYN-SERIES-0102,SYN-OFFENDER-0102,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0102-02,SYN-SERIES-0102,SYN-OFFENDER-0102,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0102-03,SYN-SERIES-0102,SYN-OFFENDER-0102,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0102-04,SYN-SERIES-0102,SYN-OFFENDER-0102,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0102-05,SYN-SERIES-0102,SYN-OFFENDER-0102,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0103-00,SYN-SERIES-0103,SYN-OFFENDER-0103,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0103-01,SYN-SERIES-0103,SYN-OFFENDER-0103,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0103-02,SYN-SERIES-0103,SYN-OFFENDER-0103,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0103-03,SYN-SERIES-0103,SYN-OFFENDER-0103,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0103-04,SYN-SERIES-0103,SYN-OFFENDER-0103,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0103-05,SYN-SERIES-0103,SYN-OFFENDER-0103,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0104-00,SYN-SERIES-0104,SYN-OFFENDER-0104,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0104-01,SYN-SERIES-0104,SYN-OFFENDER-0104,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0104-02,SYN-SERIES-0104,SYN-OFFENDER-0104,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0104-03,SYN-SERIES-0104,SYN-OFFENDER-0104,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0104-04,SYN-SERIES-0104,SYN-OFFENDER-0104,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0104-05,SYN-SERIES-0104,SYN-OFFENDER-0104,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0105-00,SYN-SERIES-0105,SYN-OFFENDER-0105,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0105-01,SYN-SERIES-0105,SYN-OFFENDER-0105,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0105-02,SYN-SERIES-0105,SYN-OFFENDER-0105,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0105-03,SYN-SERIES-0105,SYN-OFFENDER-0105,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0105-04,SYN-SERIES-0105,SYN-OFFENDER-0105,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0105-05,SYN-SERIES-0105,SYN-OFFENDER-0105,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0106-00,SYN-SERIES-0106,SYN-OFFENDER-0106,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0106-01,SYN-SERIES-0106,SYN-OFFENDER-0106,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0106-02,SYN-SERIES-0106,SYN-OFFENDER-0106,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0106-03,SYN-SERIES-0106,SYN-OFFENDER-0106,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0106-04,SYN-SERIES-0106,SYN-OFFENDER-0106,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0106-05,SYN-SERIES-0106,SYN-OFFENDER-0106,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0107-00,SYN-SERIES-0107,SYN-OFFENDER-0107,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0107-01,SYN-SERIES-0107,SYN-OFFENDER-0107,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0107-02,SYN-SERIES-0107,SYN-OFFENDER-0107,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0107-03,SYN-SERIES-0107,SYN-OFFENDER-0107,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0107-04,SYN-SERIES-0107,SYN-OFFENDER-0107,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0107-05,SYN-SERIES-0107,SYN-OFFENDER-0107,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0108-00,SYN-SERIES-0108,SYN-OFFENDER-0108,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0108-01,SYN-SERIES-0108,SYN-OFFENDER-0108,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0108-02,SYN-SERIES-0108,SYN-OFFENDER-0108,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0108-03,SYN-SERIES-0108,SYN-OFFENDER-0108,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0108-04,SYN-SERIES-0108,SYN-OFFENDER-0108,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0108-05,SYN-SERIES-0108,SYN-OFFENDER-0108,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0109-00,SYN-SERIES-0109,SYN-OFFENDER-0109,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0109-01,SYN-SERIES-0109,SYN-OFFENDER-0109,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0109-02,SYN-SERIES-0109,SYN-OFFENDER-0109,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0109-03,SYN-SERIES-0109,SYN-OFFENDER-0109,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0109-04,SYN-SERIES-0109,SYN-OFFENDER-0109,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0109-05,SYN-SERIES-0109,SYN-OFFENDER-0109,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0110-00,SYN-SERIES-0110,SYN-OFFENDER-0110,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0110-01,SYN-SERIES-0110,SYN-OFFENDER-0110,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0110-02,SYN-SERIES-0110,SYN-OFFENDER-0110,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0110-03,SYN-SERIES-0110,SYN-OFFENDER-0110,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0110-04,SYN-SERIES-0110,SYN-OFFENDER-0110,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0110-05,SYN-SERIES-0110,SYN-OFFENDER-0110,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0111-00,SYN-SERIES-0111,SYN-OFFENDER-0111,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0111-01,SYN-SERIES-0111,SYN-OFFENDER-0111,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0111-02,SYN-SERIES-0111,SYN-OFFENDER-0111,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0111-03,SYN-SERIES-0111,SYN-OFFENDER-0111,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0111-04,SYN-SERIES-0111,SYN-OFFENDER-0111,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0111-05,SYN-SERIES-0111,SYN-OFFENDER-0111,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0112-00,SYN-SERIES-0112,SYN-OFFENDER-0112,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0112-01,SYN-SERIES-0112,SYN-OFFENDER-0112,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0112-02,SYN-SERIES-0112,SYN-OFFENDER-0112,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0112-03,SYN-SERIES-0112,SYN-OFFENDER-0112,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0112-04,SYN-SERIES-0112,SYN-OFFENDER-0112,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0112-05,SYN-SERIES-0112,SYN-OFFENDER-0112,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0113-00,SYN-SERIES-0113,SYN-OFFENDER-0113,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0113-01,SYN-SERIES-0113,SYN-OFFENDER-0113,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0113-02,SYN-SERIES-0113,SYN-OFFENDER-0113,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0113-03,SYN-SERIES-0113,SYN-OFFENDER-0113,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0113-04,SYN-SERIES-0113,SYN-OFFENDER-0113,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0113-05,SYN-SERIES-0113,SYN-OFFENDER-0113,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0114-00,SYN-SERIES-0114,SYN-OFFENDER-0114,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0114-01,SYN-SERIES-0114,SYN-OFFENDER-0114,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0114-02,SYN-SERIES-0114,SYN-OFFENDER-0114,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0114-03,SYN-SERIES-0114,SYN-OFFENDER-0114,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0114-04,SYN-SERIES-0114,SYN-OFFENDER-0114,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0114-05,SYN-SERIES-0114,SYN-OFFENDER-0114,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0115-00,SYN-SERIES-0115,SYN-OFFENDER-0115,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0115-01,SYN-SERIES-0115,SYN-OFFENDER-0115,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0115-02,SYN-SERIES-0115,SYN-OFFENDER-0115,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0115-03,SYN-SERIES-0115,SYN-OFFENDER-0115,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0115-04,SYN-SERIES-0115,SYN-OFFENDER-0115,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0115-05,SYN-SERIES-0115,SYN-OFFENDER-0115,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0116-00,SYN-SERIES-0116,SYN-OFFENDER-0116,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0116-01,SYN-SERIES-0116,SYN-OFFENDER-0116,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0116-02,SYN-SERIES-0116,SYN-OFFENDER-0116,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0116-03,SYN-SERIES-0116,SYN-OFFENDER-0116,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0116-04,SYN-SERIES-0116,SYN-OFFENDER-0116,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0116-05,SYN-SERIES-0116,SYN-OFFENDER-0116,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0117-00,SYN-SERIES-0117,SYN-OFFENDER-0117,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0117-01,SYN-SERIES-0117,SYN-OFFENDER-0117,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0117-02,SYN-SERIES-0117,SYN-OFFENDER-0117,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0117-03,SYN-SERIES-0117,SYN-OFFENDER-0117,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0117-04,SYN-SERIES-0117,SYN-OFFENDER-0117,generator_latent_group_not_police_evidence,synthetic
SYN-IN-0117-05,SYN-SERIES-0117,SYN-OFFENDER-0117,generator_latent_group_not_police_evidence,synthetic
